symbol,track,entry_time,exit_time,side,lots,entry_price,exit_price,entry_fee,exit_fee,slippage_cost,gross_pnl,net_pnl,exit_reason,holding_bars,regime
AG_IDX,synthetic,2015-05-08 13:15:00,2015-05-08 19:15:00,SHORT,1,10013.0,10014.0,7.50975,7.5105,30.0,-15.0,-30.02025,stop,24,BULL_TREND
AG_IDX,synthetic,2015-05-09 10:00:00,2015-05-09 10:45:00,LONG,1,10070.0,10069.0,7.5525,7.55175,30.0,-15.0,-30.10425,stop,3,BULL_TREND
AG_IDX,synthetic,2015-05-10 04:45:00,2015-05-10 06:00:00,SHORT,1,10179.0,10229.0,7.634250000000001,7.67175,30.0,-750.0,-765.3059999999999,stop,5,BULL_TREND
AG_IDX,synthetic,2015-05-30 20:30:00,2015-05-30 21:45:00,LONG,2,9192.0,9191.0,13.788,13.7865,60.0,-30.0,-57.5745,stop,5,BULL_TREND
AG_IDX,synthetic,2015-06-07 13:15:00,2015-06-07 14:00:00,SHORT,2,9022.0,9023.0,13.533000000000001,13.534500000000001,60.0,-30.0,-57.0675,stop,3,BULL_TREND
AG_IDX,synthetic,2015-06-08 17:15:00,2015-06-08 18:30:00,LONG,2,8692.0,8691.0,13.038,13.0365,60.0,-30.0,-56.0745,stop,5,BULL_TREND
AG_IDX,synthetic,2015-06-14 08:30:00,2015-06-14 09:00:00,SHORT,2,8829.0,8830.0,13.243500000000001,13.245000000000001,60.0,-30.0,-56.4885,stop,2,BULL_TREND
AG_IDX,synthetic,2015-06-24 10:00:00,2015-06-24 11:15:00,SHORT,1,8565.0,8566.0,6.42375,6.4245,30.0,-15.0,-27.84825,stop,5,BULL_TREND
AG_IDX,synthetic,2015-07-05 04:15:00,2015-07-05 04:30:00,LONG,1,9673.0,9672.0,7.2547500000000005,7.2540000000000004,30.0,-15.0,-29.508750000000003,stop,1,BULL_TREND
AG_IDX,synthetic,2015-07-18 16:00:00,2015-07-18 16:15:00,SHORT,2,8117.0,8118.0,12.175500000000001,12.177000000000001,60.0,-30.0,-54.3525,stop,1,BULL_TREND
AG_IDX,synthetic,2015-07-19 07:00:00,2015-07-19 08:00:00,SHORT,2,8211.0,8212.0,12.316500000000001,12.318000000000001,60.0,-30.0,-54.6345,stop,4,BULL_TREND
AG_IDX,synthetic,2015-07-24 07:15:00,2015-07-24 07:45:00,LONG,2,7843.0,7842.0,11.7645,11.763,60.0,-30.0,-53.527499999999996,stop,2,BULL_TREND
AG_IDX,synthetic,2015-07-29 21:45:00,2015-07-29 23:00:00,SHORT,2,8579.0,8580.0,12.868500000000001,12.870000000000001,60.0,-30.0,-55.7385,stop,5,BULL_TREND
AG_IDX,synthetic,2015-08-05 17:00:00,2015-08-05 23:30:00,SHORT,1,8397.0,8398.0,6.297750000000001,6.298500000000001,30.0,-15.0,-27.59625,stop,26,BULL_TREND
AG_IDX,synthetic,2015-08-07 03:30:00,2015-08-07 06:00:00,SHORT,2,8762.0,8763.0,13.143,13.1445,60.0,-30.0,-56.2875,stop,10,BULL_TREND
AG_IDX,synthetic,2015-08-14 20:15:00,2015-08-14 21:45:00,LONG,2,8611.0,8537.0,12.916500000000001,12.8055,60.0,-2220.0,-2245.7219999999998,stop,6,BULL_TREND
AG_IDX,synthetic,2015-08-16 08:45:00,2015-08-16 10:15:00,SHORT,1,9636.0,9640.0,7.227,7.23,30.0,-60.0,-74.45700000000001,stop,6,BULL_TREND
AG_IDX,synthetic,2015-08-19 21:00:00,2015-08-19 22:00:00,LONG,1,10083.0,10082.0,7.562250000000001,7.5615000000000006,30.0,-15.0,-30.12375,stop,4,BULL_TREND
AG_IDX,synthetic,2015-08-23 01:45:00,2015-08-23 03:00:00,SHORT,1,9846.0,9924.0,7.3845,7.4430000000000005,30.0,-1170.0,-1184.8274999999999,stop,5,BULL_TREND
AG_IDX,synthetic,2015-08-25 01:45:00,2015-08-25 02:30:00,LONG,1,9827.0,9826.0,7.37025,7.3695,30.0,-15.0,-29.73975,stop,3,BULL_TREND
AG_IDX,synthetic,2015-08-26 09:45:00,2015-08-26 11:00:00,SHORT,2,9874.0,9938.0,14.811,14.907,60.0,-1920.0,-1949.7179999999998,stop,5,BULL_TREND
AG_IDX,synthetic,2015-08-28 11:00:00,2015-08-28 13:30:00,SHORT,1,9772.0,9812.0,7.329000000000001,7.359,30.0,-600.0,-614.688,stop,10,BULL_TREND
AG_IDX,synthetic,2015-08-31 15:00:00,2015-08-31 15:45:00,SHORT,1,9857.0,9858.0,7.39275,7.3935,30.0,-15.0,-29.78625,stop,3,BULL_TREND
AG_IDX,synthetic,2015-09-10 09:15:00,2015-09-10 10:00:00,LONG,1,10479.0,10478.0,7.85925,7.8585,30.0,-15.0,-30.71775,stop,3,BULL_TREND
AG_IDX,synthetic,2015-09-11 23:15:00,2015-09-11 23:45:00,SHORT,1,10326.0,10327.0,7.7445,7.74525,30.0,-15.0,-30.48975,stop,2,BULL_TREND
AG_IDX,synthetic,2015-09-14 06:15:00,2015-09-14 06:45:00,SHORT,1,9723.0,9724.0,7.29225,7.293,30.0,-15.0,-29.58525,stop,2,BULL_TREND
AG_IDX,synthetic,2015-09-17 00:15:00,2015-09-17 01:15:00,LONG,1,9338.0,9332.0,7.003500000000001,6.9990000000000006,30.0,-90.0,-104.0025,stop,4,BULL_TREND
AG_IDX,synthetic,2015-09-21 10:30:00,2015-09-21 11:00:00,LONG,1,8600.0,8599.0,6.45,6.44925,30.0,-15.0,-27.89925,stop,2,BULL_TREND
AG_IDX,synthetic,2015-09-24 12:45:00,2015-09-24 15:00:00,SHORT,2,8992.0,8993.0,13.488000000000001,13.489500000000001,60.0,-30.0,-56.9775,stop,9,BULL_TREND
AG_IDX,synthetic,2015-09-25 01:15:00,2015-09-26 04:45:00,SHORT,1,9388.0,9386.07142857143,7.041,7.039553571428573,30.0,28.928571428559735,14.848017857131161,stop,110,BULL_TREND
AG_IDX,synthetic,2015-10-07 19:30:00,2015-10-07 20:00:00,SHORT,1,10501.0,10502.0,7.87575,7.8765,30.0,-15.0,-30.75225,stop,2,BULL_TREND
AG_IDX,synthetic,2015-10-15 06:00:00,2015-10-15 06:45:00,SHORT,1,9569.0,9570.0,7.17675,7.1775,30.0,-15.0,-29.35425,stop,3,BULL_TREND
AG_IDX,synthetic,2015-10-16 03:45:00,2015-10-16 04:15:00,SHORT,1,9800.0,9801.0,7.3500000000000005,7.350750000000001,30.0,-15.0,-29.700750000000003,stop,2,BULL_TREND
AG_IDX,synthetic,2015-10-18 16:45:00,2015-10-19 01:15:00,LONG,1,8476.0,8475.0,6.357,6.35625,30.0,-15.0,-27.71325,stop,34,BULL_TREND
AG_IDX,synthetic,2015-10-21 17:00:00,2015-10-21 18:15:00,LONG,2,8429.0,8412.0,12.643500000000001,12.618,60.0,-510.0,-535.2615000000001,stop,5,BULL_TREND
AG_IDX,synthetic,2015-10-24 11:45:00,2015-10-24 12:30:00,SHORT,1,8648.0,8649.0,6.486000000000001,6.486750000000001,30.0,-15.0,-27.97275,stop,3,BULL_TREND
AG_IDX,synthetic,2015-10-25 07:30:00,2015-10-25 08:00:00,LONG,2,8537.0,8393.857142857143,12.8055,12.590785714285715,60.0,-4294.2857142857065,-4319.6819999999925,stop,2,BULL_TREND
AG_IDX,synthetic,2015-10-25 08:45:00,2015-10-25 09:30:00,LONG,1,8297.0,8296.0,6.2227500000000004,6.222,30.0,-15.0,-27.444750000000003,stop,3,BULL_TREND
AG_IDX,synthetic,2015-10-29 15:30:00,2015-10-29 16:30:00,LONG,1,7746.0,7738.0,5.8095,5.8035000000000005,30.0,-120.0,-131.613,stop,4,BULL_TREND
AG_IDX,synthetic,2015-10-31 00:30:00,2015-10-31 02:00:00,LONG,2,7349.0,7348.0,11.0235,11.022,60.0,-30.0,-52.0455,stop,6,BULL_TREND
AG_IDX,synthetic,2015-11-11 14:45:00,2015-11-11 15:45:00,LONG,1,9087.0,8784.214285714286,6.815250000000001,6.588160714285714,30.0,-4541.7857142857065,-4555.189124999992,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2015-11-19 21:30:00,2015-11-19 22:00:00,SHORT,1,9622.0,9623.0,7.2165,7.21725,30.0,-15.0,-29.43375,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2015-11-22 23:00:00,2015-11-23 00:00:00,LONG,1,8792.0,8769.0,6.594,6.5767500000000005,30.0,-345.0,-358.17075,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-01 16:00:00,2015-12-01 17:15:00,LONG,1,8640.0,8639.0,6.48,6.47925,30.0,-15.0,-27.95925,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-03 04:30:00,2015-12-03 07:00:00,SHORT,1,9362.0,9363.0,7.0215000000000005,7.0222500000000005,30.0,-15.0,-29.04375,stop,10,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-04 23:30:00,2015-12-04 23:45:00,SHORT,1,8835.0,8836.0,6.626250000000001,6.627000000000001,30.0,-15.0,-28.25325,stop,1,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-09 19:30:00,2015-12-09 21:00:00,LONG,1,8851.0,8688.0,6.63825,6.516,30.0,-2445.0,-2458.15425,stop,6,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-11 01:45:00,2015-12-11 03:00:00,SHORT,1,9516.0,9517.0,7.1370000000000005,7.1377500000000005,30.0,-15.0,-29.27475,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-14 04:00:00,2015-12-14 04:45:00,SHORT,1,8895.0,8896.0,6.671250000000001,6.672000000000001,30.0,-15.0,-28.34325,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-20 15:00:00,2015-12-20 15:45:00,SHORT,1,9271.0,9297.0,6.953250000000001,6.9727500000000004,30.0,-390.0,-403.92600000000004,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-26 03:15:00,2015-12-26 04:30:00,SHORT,1,9050.0,9051.0,6.7875000000000005,6.788250000000001,30.0,-15.0,-28.575750000000003,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-26 07:45:00,2015-12-26 08:30:00,SHORT,1,9266.0,9267.0,6.9495000000000005,6.9502500000000005,30.0,-15.0,-28.89975,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2015-12-31 04:30:00,2015-12-31 05:30:00,SHORT,1,9235.0,9243.0,6.9262500000000005,6.932250000000001,30.0,-120.0,-133.8585,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-01-04 17:15:00,2016-01-04 17:30:00,SHORT,1,8862.0,8863.0,6.6465000000000005,6.6472500000000005,30.0,-15.0,-28.29375,stop,1,WHIPSAW_RANGE
AG_IDX,synthetic,2016-01-09 14:45:00,2016-01-09 17:30:00,LONG,1,8813.0,8812.0,6.60975,6.609,30.0,-15.0,-28.21875,stop,11,WHIPSAW_RANGE
AG_IDX,synthetic,2016-01-14 03:45:00,2016-01-14 04:15:00,SHORT,1,9128.0,9129.0,6.846,6.84675,30.0,-15.0,-28.69275,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-01-20 11:30:00,2016-01-20 12:45:00,SHORT,1,9493.0,9494.0,7.119750000000001,7.120500000000001,30.0,-15.0,-29.24025,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-04 12:00:00,2016-02-04 13:00:00,SHORT,1,9479.0,9499.0,7.10925,7.12425,30.0,-300.0,-314.2335,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-10 22:45:00,2016-02-10 23:30:00,LONG,1,8582.0,8581.0,6.4365000000000006,6.4357500000000005,30.0,-15.0,-27.87225,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-14 08:45:00,2016-02-14 10:30:00,SHORT,1,9161.0,9521.82142857143,6.87075,7.141366071428573,30.0,-5412.32142857144,-5426.333544642869,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-15 06:15:00,2016-02-15 08:00:00,LONG,1,9320.0,9160.0,6.99,6.87,30.0,-2400.0,-2413.8599999999997,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-15 22:30:00,2016-02-15 22:45:00,SHORT,1,8813.0,8814.0,6.60975,6.6105,30.0,-15.0,-28.22025,stop,1,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-19 15:15:00,2016-02-19 17:00:00,SHORT,1,9177.0,9178.0,6.882750000000001,6.883500000000001,30.0,-15.0,-28.766250000000003,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-20 14:00:00,2016-02-20 15:45:00,LONG,1,9564.0,9485.0,7.173,7.1137500000000005,30.0,-1185.0,-1199.28675,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-02-25 22:30:00,2016-02-25 23:45:00,LONG,1,8563.0,8256.642857142857,6.42225,6.192482142857143,30.0,-4595.357142857147,-4607.971875000004,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2016-03-20 22:15:00,2016-03-20 23:15:00,LONG,1,8902.0,8901.0,6.6765,6.675750000000001,30.0,-15.0,-28.35225,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-03-25 14:30:00,2016-03-25 15:15:00,LONG,1,8842.0,8813.0,6.6315,6.60975,30.0,-435.0,-448.24125000000004,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-03-26 02:30:00,2016-03-26 03:15:00,SHORT,1,9046.0,9047.0,6.7845,6.7852500000000004,30.0,-15.0,-28.569750000000003,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-03-30 14:00:00,2016-03-30 15:45:00,SHORT,1,9117.0,9118.0,6.837750000000001,6.838500000000001,30.0,-15.0,-28.67625,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-04-04 15:45:00,2016-04-04 17:30:00,LONG,1,9059.0,8890.0,6.79425,6.6675,30.0,-2535.0,-2548.46175,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-04-11 11:00:00,2016-04-11 13:30:00,SHORT,1,9509.0,9510.0,7.13175,7.1325,30.0,-15.0,-29.26425,stop,10,WHIPSAW_RANGE
AG_IDX,synthetic,2016-04-11 20:30:00,2016-04-11 22:00:00,LONG,1,8749.0,8748.0,6.56175,6.561,30.0,-15.0,-28.12275,stop,6,WHIPSAW_RANGE
AG_IDX,synthetic,2016-04-16 04:45:00,2016-04-17 04:00:00,LONG,1,8551.0,9079.285714285714,6.413250000000001,6.809464285714286,30.0,7924.2857142857065,7911.062999999993,stop,93,WHIPSAW_RANGE
AG_IDX,synthetic,2016-04-22 16:00:00,2016-04-22 17:15:00,LONG,1,8618.0,8617.0,6.463500000000001,6.462750000000001,30.0,-15.0,-27.92625,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-03 17:00:00,2016-05-03 17:30:00,LONG,1,8966.0,8965.0,6.7245,6.72375,30.0,-15.0,-28.448249999999998,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-06 18:00:00,2016-05-06 19:30:00,SHORT,1,9016.0,9132.0,6.7620000000000005,6.849,30.0,-1740.0,-1753.6109999999999,stop,6,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-14 06:15:00,2016-05-14 14:45:00,LONG,1,8679.0,8678.0,6.509250000000001,6.508500000000001,30.0,-15.0,-28.017750000000003,stop,34,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-15 02:45:00,2016-05-15 04:00:00,LONG,1,8420.0,8419.0,6.315,6.31425,30.0,-15.0,-27.629250000000003,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-19 12:30:00,2016-05-19 14:15:00,LONG,1,8817.0,8670.0,6.61275,6.5025,30.0,-2205.0,-2218.11525,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-05-31 06:00:00,2016-05-31 08:15:00,SHORT,1,9497.0,9498.0,7.12275,7.1235,30.0,-15.0,-29.24625,stop,9,WHIPSAW_RANGE
AG_IDX,synthetic,2016-06-06 19:30:00,2016-06-06 21:30:00,LONG,1,8702.0,8639.0,6.5265,6.47925,30.0,-945.0,-958.00575,stop,8,WHIPSAW_RANGE
AG_IDX,synthetic,2016-06-24 06:00:00,2016-06-24 06:45:00,LONG,1,8890.0,8889.0,6.6675,6.66675,30.0,-15.0,-28.33425,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-03 15:15:00,2016-07-03 15:45:00,LONG,1,8827.0,8520.107142857143,6.62025,6.390080357142858,30.0,-4603.392857142853,-4616.403187499996,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-03 23:00:00,2016-07-04 07:30:00,LONG,1,8724.0,8723.0,6.543,6.54225,30.0,-15.0,-28.08525,stop,34,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-04 18:45:00,2016-07-04 20:30:00,SHORT,1,9130.0,9296.0,6.8475,6.972,30.0,-2490.0,-2503.8195,stop,7,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-07 10:45:00,2016-07-07 11:45:00,SHORT,1,8861.0,8940.0,6.6457500000000005,6.705,30.0,-1185.0,-1198.3507499999998,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-08 21:00:00,2016-07-08 23:15:00,SHORT,1,9623.0,9624.0,7.21725,7.218,30.0,-15.0,-29.43525,stop,9,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-17 01:30:00,2016-07-17 02:15:00,LONG,1,8759.0,8706.0,6.56925,6.5295000000000005,30.0,-795.0,-808.09875,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-17 22:30:00,2016-07-17 23:00:00,SHORT,1,9234.0,9235.0,6.9255,6.9262500000000005,30.0,-15.0,-28.85175,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-07-22 01:00:00,2016-07-22 04:00:00,SHORT,1,9560.0,9561.0,7.17,7.17075,30.0,-15.0,-29.34075,stop,12,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-01 19:15:00,2016-08-01 20:30:00,SHORT,1,9006.0,9018.0,6.7545,6.7635000000000005,30.0,-180.0,-193.518,stop,5,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-04 07:45:00,2016-08-04 08:30:00,SHORT,1,8916.0,8917.0,6.687,6.68775,30.0,-15.0,-28.374750000000002,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-06 11:00:00,2016-08-06 11:45:00,SHORT,1,9294.0,9604.107142857143,6.9705,7.203080357142858,30.0,-4651.607142857147,-4665.7807232142895,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-08 13:30:00,2016-08-08 14:30:00,LONG,1,8731.0,8650.0,6.54825,6.487500000000001,30.0,-1215.0,-1228.03575,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-13 00:15:00,2016-08-13 02:45:00,SHORT,1,9220.0,9407.0,6.915,7.05525,30.0,-2805.0,-2818.97025,stop,10,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-13 15:00:00,2016-08-13 17:30:00,SHORT,1,9874.0,9875.0,7.4055,7.40625,30.0,-15.0,-29.81175,stop,10,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-27 02:00:00,2016-08-27 03:00:00,SHORT,1,9749.0,9750.0,7.31175,7.3125,30.0,-15.0,-29.62425,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-08-28 05:45:00,2016-08-28 06:45:00,LONG,1,8595.0,8551.0,6.44625,6.413250000000001,30.0,-660.0,-672.8594999999999,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-02 23:00:00,2016-09-02 23:30:00,SHORT,1,8909.0,8910.0,6.68175,6.6825,30.0,-15.0,-28.364250000000002,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-05 09:00:00,2016-09-05 11:00:00,LONG,1,8642.0,8641.0,6.4815000000000005,6.4807500000000005,30.0,-15.0,-27.96225,stop,8,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-08 00:00:00,2016-09-08 01:00:00,SHORT,1,9441.0,9442.0,7.08075,7.0815,30.0,-15.0,-29.16225,stop,4,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-10 22:00:00,2016-09-10 22:45:00,LONG,1,9104.0,9103.0,6.828,6.82725,30.0,-15.0,-28.65525,stop,3,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-11 11:45:00,2016-09-11 13:15:00,SHORT,1,9824.0,9825.0,7.368,7.36875,30.0,-15.0,-29.73675,stop,6,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-13 18:15:00,2016-09-13 20:15:00,LONG,1,8827.0,8630.0,6.62025,6.4725,30.0,-2955.0,-2968.09275,stop,8,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-14 11:30:00,2016-09-14 12:00:00,SHORT,1,9583.0,9584.0,7.187250000000001,7.188000000000001,30.0,-15.0,-29.37525,stop,2,WHIPSAW_RANGE
AG_IDX,synthetic,2016-09-18 01:45:00,2016-09-18 19:00:00,LONG,1,7905.0,8037.071428571428,5.92875,6.027803571428572,30.0,1981.0714285714266,1969.114874999998,stop,69,PANIC_CRASH
AG_IDX,synthetic,2016-10-02 20:30:00,2016-10-02 21:15:00,LONG,1,6068.0,6046.0,4.551,4.5345,30.0,-330.0,-339.08549999999997,stop,3,PANIC_CRASH
AG_IDX,synthetic,2016-10-06 12:15:00,2016-10-06 12:30:00,SHORT,1,7136.0,7137.0,5.352,5.35275,30.0,-15.0,-25.70475,stop,1,PANIC_CRASH
AG_IDX,synthetic,2016-10-12 11:30:00,2016-10-12 12:45:00,SHORT,1,6427.0,6428.0,4.820250000000001,4.821000000000001,30.0,-15.0,-24.641250000000003,stop,5,PANIC_CRASH
AG_IDX,synthetic,2016-10-13 15:00:00,2016-10-13 15:15:00,SHORT,1,6774.0,6775.0,5.080500000000001,5.08125,30.0,-15.0,-25.16175,stop,1,PANIC_CRASH
AG_IDX,synthetic,2016-10-13 19:30:00,2016-10-13 20:30:00,LONG,1,6432.0,6157.785714285715,4.824,4.618339285714287,30.0,-4113.21428571428,-4122.656624999994,stop,4,PANIC_CRASH
AG_IDX,synthetic,2016-10-13 21:00:00,2016-10-13 21:45:00,LONG,1,6127.0,6119.0,4.59525,4.58925,30.0,-120.0,-129.18449999999999,stop,3,PANIC_CRASH
AG_IDX,synthetic,2016-10-14 01:45:00,2016-10-14 03:30:00,SHORT,1,6390.0,6423.0,4.7925,4.8172500000000005,30.0,-495.0,-504.60975,stop,7,PANIC_CRASH
AG_IDX,synthetic,2016-10-16 21:45:00,2016-10-16 22:30:00,SHORT,1,7406.0,7407.0,5.5545,5.55525,30.0,-15.0,-26.109750000000002,stop,3,PANIC_CRASH
AG_IDX,synthetic,2016-10-18 10:45:00,2016-10-18 11:15:00,SHORT,1,6962.0,6963.0,5.2215,5.22225,30.0,-15.0,-25.443749999999998,stop,2,PANIC_CRASH
AG_IDX,synthetic,2016-10-23 15:00:00,2016-10-23 15:30:00,LONG,1,7539.0,7249.785714285715,5.65425,5.437339285714287,30.0,-4338.21428571428,-4349.305874999994,stop,2,PANIC_CRASH
AG_IDX,synthetic,2016-10-24 16:45:00,2016-10-24 18:00:00,SHORT,1,8198.0,8199.0,6.1485,6.14925,30.0,-15.0,-27.29775,stop,5,PANIC_CRASH
AG_IDX,synthetic,2016-11-01 23:30:00,2016-11-02 12:45:00,SHORT,1,7510.0,7347.642857142857,5.6325,5.510732142857143,30.0,2435.3571428571468,2424.2139107142893,stop,53,PANIC_CRASH
AG_IDX,synthetic,2016-11-06 23:30:00,2016-11-07 00:00:00,LONG,1,6407.0,6406.0,4.80525,4.8045,30.0,-15.0,-24.609750000000002,stop,2,PANIC_CRASH
AG_IDX,synthetic,2016-11-10 08:00:00,2016-11-10 11:15:00,LONG,1,5791.0,5790.0,4.34325,4.3425,30.0,-15.0,-23.685750000000002,stop,13,PANIC_CRASH
AG_IDX,synthetic,2016-11-13 02:30:00,2016-11-13 04:00:00,LONG,1,5641.0,5614.0,4.2307500000000005,4.210500000000001,30.0,-405.0,-413.44125,stop,6,PANIC_CRASH
AG_IDX,synthetic,2016-11-18 03:15:00,2016-11-18 04:30:00,SHORT,1,5192.0,5404.428571428572,3.894,4.053321428571429,30.0,-3186.4285714285734,-3194.3758928571447,stop,5,PANIC_CRASH
AG_IDX,synthetic,2016-12-01 00:45:00,2016-12-01 01:30:00,LONG,1,5545.0,5544.0,4.15875,4.158,30.0,-15.0,-23.316750000000003,stop,3,PANIC_CRASH
AG_IDX,synthetic,2016-12-06 19:00:00,2016-12-07 14:15:00,LONG,1,5132.0,6001.142857142857,3.849,4.500857142857143,30.0,13037.142857142853,13028.792999999996,stop,77,PANIC_CRASH
AG_IDX,synthetic,2016-12-08 03:30:00,2016-12-08 04:30:00,SHORT,1,5871.0,5917.0,4.40325,4.43775,30.0,-690.0,-698.841,stop,4,PANIC_CRASH
AG_IDX,synthetic,2016-12-19 23:15:00,2016-12-20 01:00:00,LONG,2,4711.0,4710.0,7.0665000000000004,7.065,60.0,-30.0,-44.131499999999996,stop,7,PANIC_CRASH
AG_IDX,synthetic,2016-12-25 08:15:00,2016-12-25 10:15:00,SHORT,1,4934.0,4935.0,3.7005000000000003,3.7012500000000004,30.0,-15.0,-22.401750000000003,stop,8,PANIC_CRASH
AG_IDX,synthetic,2016-12-31 01:45:00,2016-12-31 03:15:00,LONG,1,5447.0,5446.0,4.08525,4.0845,30.0,-15.0,-23.16975,stop,6,PANIC_CRASH
AG_IDX,synthetic,2017-01-03 05:45:00,2017-01-03 06:30:00,LONG,1,5982.0,5981.0,4.4865,4.48575,30.0,-15.0,-23.97225,stop,3,PANIC_CRASH
AG_IDX,synthetic,2017-01-06 03:45:00,2017-01-06 05:00:00,LONG,1,5535.0,5519.0,4.15125,4.1392500000000005,30.0,-240.0,-248.2905,stop,5,PANIC_CRASH
AG_IDX,synthetic,2017-01-15 03:00:00,2017-01-15 04:45:00,SHORT,1,6401.0,6635.928571428572,4.80075,4.976946428571429,30.0,-3523.9285714285734,-3533.7062678571447,stop,7,PANIC_CRASH
AG_IDX,synthetic,2017-01-16 18:00:00,2017-01-16 19:45:00,SHORT,1,6970.0,6971.0,5.2275,5.22825,30.0,-15.0,-25.45575,stop,7,PANIC_CRASH
AG_IDX,synthetic,2017-01-17 00:30:00,2017-01-17 01:00:00,SHORT,1,6977.0,6980.0,5.23275,5.235,30.0,-45.0,-55.46775,stop,2,PANIC_CRASH
AG_IDX,synthetic,2017-01-18 12:15:00,2017-01-18 13:00:00,SHORT,1,7470.0,7471.0,5.6025,5.60325,30.0,-15.0,-26.20575,stop,3,PANIC_CRASH
AG_IDX,synthetic,2017-01-19 19:00:00,2017-01-19 19:45:00,SHORT,1,6872.0,6873.0,5.154,5.15475,30.0,-15.0,-25.30875,stop,3,PANIC_CRASH
AG_IDX,synthetic,2017-01-20 06:00:00,2017-01-20 18:15:00,LONG,1,6745.0,6744.0,5.05875,5.058,30.0,-15.0,-25.11675,stop,49,PANIC_CRASH
AG_IDX,synthetic,2017-01-28 13:00:00,2017-01-28 14:00:00,SHORT,1,7077.0,7078.0,5.30775,5.3085,30.0,-15.0,-25.61625,stop,4,PANIC_CRASH
AG_IDX,synthetic,2017-02-02 08:00:00,2017-02-02 10:30:00,LONG,1,6384.0,6233.0,4.788,4.67475,30.0,-2265.0,-2274.46275,stop,10,PANIC_CRASH
AG_IDX,synthetic,2017-02-02 13:30:00,2017-02-02 14:30:00,LONG,1,6039.0,6026.0,4.52925,4.5195,30.0,-195.0,-204.04874999999998,stop,4,PANIC_CRASH
